	1\nnew_experiment\n	2\nnew_experiment\n	3\nnew_experiment\n	4\nnew_experiment\n	5\nnew_experiment\n	6\nnew_experiment\n	7\nnew_experiment\n	8\nnew_experiment\n	9\nnew_experiment\n	10\nnew_experiment\n	11\nnew_experiment\n	12\nnew_experiment\n	13\nnew_experiment\n	14\nnew_experiment\n	15\nnew_experiment\n	16\nnew_experiment\n	17\nnew_experiment\n	18\nnew_experiment\n	19\nnew_experiment\n	20\nnew_experiment\n	
1.73048	-0.0152035	-0.0523772	-0.0253366	-0.0435076	-0.0295486	-0.0575676	-0.0465083	-0.0422821	-0.0171967	-0.0367453	-0.0623865	-0.0610846	0.000304967	0.0282593	0.049819	0.0351533	0.00279617	0.0529101	0.144873	0.0758012	
1.73073	-0.013178	-0.0591708	-0.0309892	-0.0439261	-0.0339317	-0.0616951	-0.0416399	-0.0434113	-0.0191803	-0.0339948	-0.0654316	-0.0570353	-3.72529e-05	0.0222931	0.0474288	0.027471	-0.00432587	0.0460586	0.14738	0.0643249	
1.73097	-0.0111524	-0.0659519	-0.0366294	-0.0443446	-0.0383186	-0.0658188	-0.0367714	-0.0445557	-0.0211487	-0.0358047	-0.0684766	-0.052986	-0.000379473	0.0163345	0.0450387	0.0197887	-0.0114441	0.0348912	0.149898	0.0598881	
1.73121	-0.0145411	-0.0651292	-0.0404642	-0.0445982	-0.046833	-0.0675735	-0.0298555	-0.0449066	-0.0224457	-0.0409484	-0.0624952	-0.047587	-0.00298741	0.0094986	0.0474757	0.0102833	-0.0154533	0.0224279	0.148689	0.0629741	
1.73146	-0.0228089	-0.0643065	-0.044299	-0.0448519	-0.0553322	-0.0693283	-0.0229278	-0.0452423	-0.0285339	-0.0460803	-0.0518737	-0.042188	-0.00558355	0.00266266	0.0499127	0.000789389	-0.0119934	0.00996456	0.14748	0.0660601	
1.7317	-0.0310895	-0.0634838	-0.047835	-0.0476927	-0.0616989	-0.0707741	-0.013905	-0.0455933	-0.041214	-0.0449373	-0.0438622	-0.0370782	-0.0081915	-0.00417328	0.0523497	-0.00870456	-0.000804901	0.00390193	0.146271	0.0695853	
1.73194	-0.0344654	-0.0626611	-0.051371	-0.0456635	-0.0631447	-0.0722237	-0.00945318	-0.045929	-0.0538788	-0.03921	-0.0358387	-0.0319684	-0.0107876	-0.0110016	0.0547984	-0.0181985	0.0148659	0.00216651	0.145062	0.0731106	
1.73219	-0.0303124	-0.0618384	-0.054907	-0.0388151	-0.0632706	-0.0723381	-0.0148216	-0.0416412	-0.0596619	-0.029494	-0.0344974	-0.0321612	-0.00867531	-0.0132217	0.0549859	-0.0231175	0.0246544	0.00656137	0.149266	0.075933	
1.73243	-0.0261466	-0.0610157	-0.053662	-0.0295318	-0.0633888	-0.0675354	-0.0277963	-0.037323	-0.0606384	-0.0197661	-0.033144	-0.0369818	-0.00655121	-0.0154343	0.0551733	-0.028025	0.0269966	0.0181683	0.153469	0.0787554	
1.73267	-0.0216878	-0.0601929	-0.0471378	-0.0213137	-0.0631943	-0.0654984	-0.0393425	-0.0330048	-0.0595398	-0.016325	-0.0318027	-0.03891	-0.00442708	-0.0176468	0.0553608	-0.0241265	0.0188866	0.0341925	0.149155	0.0731436	
1.73292	-0.0172163	-0.0593702	-0.0406136	-0.013083	-0.0630035	-0.0634613	-0.0463179	-0.0287018	-0.0584412	-0.0174562	-0.0304494	-0.0408262	-0.00230297	-0.0198517	0.05556	-0.020228	0.010788	0.0502168	0.144851	0.0675427	
1.73316	-0.0130123	-0.0599935	-0.0344879	-0.013641	-0.0597038	-0.0601959	-0.0449728	-0.0283203	-0.055603	-0.0169323	-0.0267397	-0.0434293	0.00268871	-0.024086	0.0478272	-0.0141854	0.00566101	0.0612378	0.131219	0.0625458	
1.7334	-0.00879562	-0.0606168	-0.0283621	-0.014199	-0.0563927	-0.0569305	-0.0436158	-0.0279388	-0.0527344	-0.0163964	-0.02303	-0.0414046	0.00769216	-0.0283203	0.0400944	-0.00813125	0.000545502	0.0650466	0.117587	0.0575489	
1.73365	-0.00459164	-0.06124	-0.0222363	-0.014757	-0.0530968	-0.0508957	-0.0419731	-0.0275574	-0.049881	-0.0164441	-0.0196103	-0.0330168	0.00362095	-0.0325546	0.0323615	-0.00207715	-0.00458145	0.0625449	0.100317	0.052552	
1.73389	-0.000374913	-0.0618633	-0.0161106	-0.015315	-0.0497856	-0.0497818	-0.0403305	-0.0271759	-0.0470123	-0.0164798	-0.0161785	-0.0246291	-0.000438482	-0.0367966	0.0246404	0.00397696	-0.00969696	0.0528312	0.0830474	0.0475551	
1.73413	-0.00350881	-0.0624866	-0.0118774	-0.015873	-0.0467911	-0.0560455	-0.0348907	-0.0267944	-0.0478668	-0.0244336	-0.0186557	-0.0218331	-0.00469849	-0.0333252	0.028624	0.0127715	-0.00531387	0.0370774	0.0721663	0.0515197	
1.73437	-0.00662994	-0.0631098	-0.0076441	-0.0164311	-0.0437889	-0.0623093	-0.0294389	-0.026413	-0.0487061	-0.0369477	-0.0257609	-0.0236649	-0.00894672	-0.0298615	0.0326076	0.0215774	-0.000923157	0.0213235	0.0712235	0.0554843	
1.73462	-0.00976381	-0.0637331	-0.00341086	-0.0169891	-0.0380211	-0.068367	-0.0239872	-0.0260162	-0.0495605	-0.0464137	-0.0302681	-0.0226044	-0.013195	-0.0263977	0.0323733	0.0301082	0.00345993	0.00313562	0.0732089	0.0678831	
1.73486	-0.0128849	-0.0643564	0.00082238	-0.0175344	-0.0371666	-0.0744247	-0.0185354	-0.0256348	-0.0503845	-0.0558797	-0.0347632	-0.0215318	-0.0174432	-0.0229187	0.0396491	0.038639	0.00785065	-0.010725	0.0752054	0.0802929	
1.7351	-0.0109231	-0.0638827	-0.00603797	-0.0125503	-0.0415764	-0.0755768	-0.0200472	-0.0234985	-0.0497131	-0.0573919	-0.0371316	-0.0208449	-0.0268719	-0.0205994	0.0571769	0.046264	0.00038147	-0.0146353	0.0732311	0.0896168	
1.73535	-0.00896123	-0.0633965	-0.0128859	-0.00756621	-0.0459747	-0.0685196	-0.021547	-0.0213776	-0.0490112	-0.0512717	-0.0394879	-0.0155302	-0.0363006	-0.0182724	0.0747163	0.0494974	-0.00707626	-0.0113336	0.0712678	0.0989516	
1.73559	-0.00699937	-0.0629229	-0.0197462	-0.00258213	-0.0506935	-0.058197	-0.0230468	-0.0192413	-0.0483551	-0.04945	-0.0418442	-0.00645551	-0.0457293	-0.0159531	0.0930056	0.0508045	-0.0145454	-9.85265e-05	0.0692935	0.0998522	
1.73583	-0.00503752	-0.0624367	-0.0265941	0.00240201	-0.055397	-0.0478592	-0.0245466	-0.0171051	-0.0476532	-0.0476163	-0.0442006	0.00724696	-0.055158	-0.0136261	0.111295	0.0609177	-0.0220032	0.0154637	0.0673302	0.100753	
1.73608	-0.00552163	-0.0563785	-0.0339525	0.00200886	-0.0543861	-0.0413284	-0.0287247	-0.0108032	-0.0466919	-0.0476044	-0.0442368	0.0207566	-0.0562791	-0.0113068	0.135384	0.0808343	-0.0220146	0.031026	0.0694377	0.100599	
1.73632	-0.0060057	-0.0503079	-0.0412984	0.0016157	-0.0533638	-0.0397034	-0.0328909	-0.0045166	-0.0457153	-0.0475806	-0.0442731	0.0296385	-0.0574001	-0.0089798	0.163983	0.109568	-0.0220146	0.042261	0.0715562	0.100445	
1.73656	-0.00648981	-0.0442498	-0.0433777	0.00122255	-0.0523415	-0.0435181	-0.0461988	0.00149536	-0.0474091	-0.0475568	-0.0443093	0.0364957	-0.0585212	-0.00666046	0.193802	0.133349	-0.0220261	0.0458333	0.0736748	0.100291	
1.73681	-0.00697389	-0.0381791	-0.0406634	0.000842094	-0.0513191	-0.0473213	-0.0595068	0.00752258	-0.0443115	-0.047533	-0.0443456	0.0356521	-0.0596305	-0.00432587	0.216121	0.15713	-0.0220261	0.0421934	0.0757933	0.100138	
1.73705	-0.0103626	-0.0350129	-0.0387834	-0.00213826	-0.0524063	-0.0544701	-0.0654466	0.00834656	-0.0369263	-0.0424249	-0.0422188	0.0253482	-0.0576833	-0.0109558	0.229572	0.175441	-0.015419	0.035218	0.0835354	0.11056	
1.73729	-0.0137512	-0.0318342	-0.0368908	-0.00511855	-0.0534782	-0.0616035	-0.0713744	0.0045166	-0.02948	-0.0373049	-0.04008	0.0150442	-0.0557362	-0.0175858	0.235536	0.184958	-0.00880051	0.0282426	0.0912886	0.120993	
1.73754	-0.0171399	-0.028668	-0.039493	-0.00612044	-0.0545654	-0.0666008	-0.0681605	-0.00154114	-0.0193787	-0.029625	-0.0353312	0.0042582	-0.0537891	-0.0242157	0.232782	0.186861	-0.00219345	0.0208164	0.0990307	0.131426	
1.73778	-0.0205286	-0.0254894	-0.0420828	-0.0022524	-0.0556412	-0.0666618	-0.0649466	-0.0122528	-0.0140533	-0.0265054	-0.0352224	-0.00652781	-0.051842	-0.0308456	0.22553	0.174088	0.00442505	0.0133903	0.106784	0.141859	
1.73802	-0.0234076	-0.0310988	-0.0426929	0.00420284	-0.0526352	-0.0637703	-0.0566024	-0.0229645	-0.0153046	-0.0276842	-0.037917	-0.0193385	-0.0461187	-0.03228	0.211142	0.146535	0.0110321	0.0173231	0.110977	0.145966	
1.73827	-0.0262867	-0.0366958	-0.0432905	0.00822312	-0.0496178	-0.0608597	-0.0482462	-0.029007	-0.0213776	-0.028851	-0.0406117	-0.0321491	-0.0403954	-0.0337143	0.196766	0.114591	0.0176506	0.0212559	0.11518	0.150074	
1.73851	-0.0288601	-0.0423052	-0.0439006	0.00854015	-0.0466003	-0.0530472	-0.0398901	-0.0302277	-0.0250397	-0.0303037	-0.0435964	-0.0472737	-0.0346721	-0.035141	0.173111	0.0930113	0.0242577	0.0251887	0.119384	0.154181	
1.73875	-0.0314334	-0.0479021	-0.0444982	0.00399995	-0.0435829	-0.0452232	-0.0315339	-0.0314178	-0.0286865	-0.0317563	-0.0465811	-0.0577584	-0.028937	-0.0365677	0.149455	0.0714321	0.0308762	0.0291216	0.123588	0.158288	
1.739	-0.0333188	-0.0496348	-0.0414852	-0.0014407	-0.0423813	-0.036972	-0.0241895	-0.0333862	-0.0302887	-0.0314944	-0.0490944	-0.0603013	-0.0280991	-0.0428848	0.12853	0.0568472	0.0286407	0.0251099	0.127315	0.160605	
1.73924	-0.0303124	-0.051355	-0.0384596	-0.00688139	-0.0411682	-0.0336418	-0.0168452	-0.0353546	-0.0318756	-0.0312205	-0.0515958	-0.0582164	-0.0272495	-0.0491867	0.107616	0.0422623	0.026413	0.0210982	0.131053	0.162934	
1.73948	-0.0222101	-0.0550821	-0.0354466	-0.0126264	-0.0399666	-0.0357437	-0.0186426	-0.0352783	-0.0334778	-0.0309467	-0.0540971	-0.0491898	-0.0263999	-0.0514603	0.0956886	0.0279526	0.0241776	0.0170864	0.13478	0.165262	
1.73973	-0.0140952	-0.0548079	-0.032421	-0.0183714	-0.0387497	-0.0378304	-0.02044	-0.0305328	-0.03508	-0.0306728	-0.0565984	-0.0401513	-0.0255502	-0.0444794	0.0837731	0.0136544	0.0219536	0.0130748	0.138518	0.16759	
1.73997	-0.00476998	-0.0490115	-0.0317985	-0.0243194	-0.0432777	-0.0356293	-0.0209042	-0.028244	-0.0345764	-0.0281128	-0.0611298	-0.0321853	-0.0269781	-0.031929	0.0740016	-0.00221474	0.024189	0.0139312	0.139494	0.16781	
1.74021	-0.000336707	-0.0392138	-0.0311635	-0.0302674	-0.0477905	-0.0334129	-0.0213684	-0.0259247	-0.0340576	-0.0255528	-0.0656612	-0.0242193	-0.0283942	-0.019371	0.0642418	-0.0136694	0.0264397	0.0147876	0.140481	0.168029	
1.74046	0.00195637	-0.0284188	-0.0305285	-0.0386503	-0.0520096	-0.031208	-0.0218327	-0.0233307	-0.0308533	-0.0229929	-0.0728026	-0.0162533	-0.0298102	-0.01548	0.0499713	-0.0178889	0.0286865	0.00698957	0.132938	0.168249	
1.7407	0.00426218	-0.0232083	-0.0298935	-0.0421633	-0.0562134	-0.0289955	-0.0222969	-0.0207214	-0.0324249	-0.0204329	-0.0753039	-0.00827527	-0.0312263	-0.0115814	0.0357124	-0.013291	0.0309372	-0.000808448	0.125407	0.168469	
1.74094	0.00324306	-0.0229465	-0.0309394	-0.0378132	-0.0609436	-0.02351	-0.0270939	-0.0219574	-0.0370331	-0.0215521	-0.0724038	-0.00532268	-0.032607	-0.0136642	0.0297371	-0.00531058	0.0345726	-0.000718296	0.112496	0.164241	
1.74119	0.00222391	-0.0250656	-0.0319728	-0.0285933	-0.0607529	-0.0180283	-0.031891	-0.0231934	-0.041626	-0.0226595	-0.0694917	-0.00237007	-0.0339759	-0.0157318	0.0237734	0.00266983	0.0382195	-0.000628144	0.0995964	0.160023	
1.74143	0.0015105	-0.0261999	-0.0330187	-0.0204386	-0.0633354	-0.014698	-0.036688	-0.0244293	-0.0492096	-0.0237668	-0.0662895	0.000582516	-0.0353447	-0.0178146	0.0177981	0.0112006	0.0418549	-0.000537992	0.0909448	0.155806	
1.74167	0.000809848	-0.0273218	-0.0340521	-0.014719	-0.0659065	-0.0162735	-0.0414851	-0.02565	-0.052002	-0.0248742	-0.0630873	0.00354716	-0.0367136	-0.0198822	0.0118344	0.0197429	0.0455017	-0.000447869	0.0823042	0.151589	
1.74192	0.00600749	-0.0281071	-0.0371897	-0.0162535	-0.0706367	-0.0156097	-0.0492342	-0.0250397	-0.0534973	-0.0239811	-0.0565984	0.00649977	-0.0358286	-0.0302429	0.0108268	0.0207519	0.0446625	-0.0008986	0.0803077	0.143858	
1.74216	0.016097	-0.02888	-0.0403148	-0.0177881	-0.0753517	-0.0149307	-0.0569832	-0.0244293	-0.0549927	-0.0230881	-0.0501095	0.00945236	-0.0349317	-0.040596	0.00983091	0.0217724	0.0438347	-0.00134936	0.0783222	0.136126	
1.7424	0.0234349	-0.0296528	-0.0461293	-0.0194748	-0.0800819	-0.00996017	-0.0598758	-0.0217896	-0.0561981	-0.019909	-0.0439106	0.012405	-0.0340349	-0.0509567	0.00882331	0.0139754	0.0430069	-0.00180012	0.0844006	0.128395	
1.74265	0.0307855	-0.0304257	-0.0471627	-0.0211615	-0.0848007	-0.00497818	-0.0551502	-0.0144806	-0.057373	-0.0213021	-0.0377117	0.0153696	-0.033138	-0.0613022	0.00782741	0.00618993	0.0421791	-0.00225088	0.09049	0.120663	
1.74289	0.037843	-0.0333426	-0.0437885	-0.0274138	-0.086998	-0.0065155	-0.0445085	-0.00578308	-0.0581665	-0.0246122	-0.0323344	0.00851235	-0.0346957	-0.0604172	0.00485145	0.00277303	0.0428696	-0.00279176	0.0893808	0.109275	
1.74313	0.0449134	-0.036247	-0.040402	-0.0336662	-0.0891876	-0.0129585	-0.0338551	0.00292969	-0.0589752	-0.0324826	-0.0315973	0.00166714	-0.0362416	-0.0595093	0.00187548	-0.00063242	0.0435677	-0.00333267	0.0811728	0.0978973	
1.74338	0.0519837	-0.031186	-0.036729	-0.0399185	-0.0941467	-0.0245247	-0.0318791	0.00679016	-0.0624695	-0.0406389	-0.0346303	-0.00488882	-0.0377875	-0.0586243	-0.00110048	0.00476812	0.0442543	-0.00387359	0.0684394	0.0865198	
1.74362	0.059054	-0.0261127	-0.0330436	-0.0461708	-0.0941849	-0.0360909	-0.0298913	0.00601196	-0.061142	-0.0442228	-0.0422913	-0.0114448	-0.0393334	-0.0577164	-0.00407644	0.0101687	0.0449524	-0.0044145	0.055706	0.0751423	
1.74386	0.0636657	-0.0199548	-0.0317611	-0.0467415	-0.0912704	-0.0444794	-0.0345812	0.00183105	-0.058548	-0.0438061	-0.0502545	-0.0188805	-0.0371148	-0.0522079	-0.00180347	0.0106158	0.0411682	-0.00495538	0.051846	0.0700905	
1.7441	0.0682901	-0.0137844	-0.0304663	-0.0473122	-0.0883408	-0.0479507	-0.0392592	-0.00234985	-0.055954	-0.0433894	-0.0535654	-0.0216765	-0.0348845	-0.0466843	0.000469513	0.011063	0.0373917	-0.00549629	0.0479861	0.0650387	
1.74435	0.0729144	-0.00761408	-0.0291714	-0.0478829	-0.0851212	-0.0492706	-0.0434729	-0.00245667	-0.0530548	-0.0426868	-0.0505082	-0.01782	-0.0326542	-0.0411758	0.00274249	0.0115102	0.0336151	-0.00603721	0.0483854	0.0599869	
1.74459	0.0775388	-0.00144374	-0.0278765	-0.0484536	-0.0818863	-0.0505905	-0.0476748	-0.00257874	-0.0501556	-0.0419843	-0.047439	-0.0139636	-0.0304239	-0.0356522	0.00501548	0.0119574	0.0298424	-0.00657809	0.0487847	0.0549351	
1.74483	0.0758827	0.00506318	-0.0286111	-0.0510027	-0.0746231	-0.0499229	-0.0511268	-0.00480652	-0.0505524	-0.043818	-0.0447685	-0.0135417	-0.0265533	-0.0362015	-6.94394e-05	0.0183555	0.0313683	-0.00919247	0.0533545	0.053167	
1.74508	0.0742393	0.0115826	-0.0293333	-0.0535519	-0.0673485	-0.0492439	-0.0469487	-0.0117035	-0.0509491	-0.0456398	-0.042098	-0.0131079	-0.0226709	-0.0367432	-0.00515436	0.024765	0.0329056	-0.0118068	0.0579243	0.0514099	
1.74532	0.072596	0.020084	-0.0300679	-0.056101	-0.0573273	-0.0485649	-0.0384021	-0.02034	-0.0540466	-0.0500334	-0.0394275	-0.012674	-0.0187885	-0.0373001	-0.0102393	0.0399805	0.0344315	-0.0144212	0.0624942	0.0496527	
1.74556	0.0709526	0.0246089	-0.03079	-0.0586501	-0.0522003	-0.0478859	-0.0298436	-0.0289764	-0.0523224	-0.0498548	-0.036745	-0.0122402	-0.014906	-0.0378418	-0.0153242	0.0551961	0.0359688	-0.0170356	0.067064	0.0478956	
1.74581	0.0687869	0.0201961	-0.0329191	-0.0571409	-0.0516891	-0.0444412	-0.0285342	-0.0311279	-0.0464325	-0.0415795	-0.0401646	-0.0110471	-0.0136788	-0.0407028	-0.0163787	0.0731635	0.0301323	-0.0209121	0.0626717	0.0552756	
1.74605	0.0666339	0.011807	-0.0350357	-0.0556318	-0.0511665	-0.0409966	-0.0348311	-0.0286102	-0.0405273	-0.0333042	-0.0435722	-0.00984196	-0.0124397	-0.0435562	-0.0174331	0.0911309	0.0243073	-0.0247885	0.0582793	0.0626556	
1.74629	0.064481	0.00406599	-0.0398417	-0.0541226	-0.0509605	-0.0375481	-0.0368547	-0.0212555	-0.0343323	-0.0313158	-0.049602	-0.015	-0.0199803	-0.0464172	-0.0184876	0.117629	0.02948	-0.0200106	0.0538869	0.069772	
1.74654	0.062328	-0.00128168	-0.0398666	-0.0526134	-0.0507431	-0.0341034	-0.0388663	-0.013916	-0.0281372	-0.0338996	-0.0509795	-0.0247857	-0.0275209	-0.0492706	-0.0195421	0.144127	0.0421104	-0.0152326	0.0494945	0.0768885	
1.74678	0.0586464	-0.00945896	-0.0341517	-0.0572043	-0.0471382	-0.0324249	-0.0428778	-0.0118561	-0.0259399	-0.0362809	-0.0502182	-0.0336797	-0.0293972	-0.0485382	-0.020866	0.177276	0.0573769	-0.00989115	0.0508256	0.0772728	
1.74702	0.0549775	-0.0176238	-0.0284244	-0.0617953	-0.0435219	-0.0307503	-0.0468892	-0.0144653	-0.0236969	-0.0386504	-0.0494449	-0.0379459	-0.0267303	-0.0478058	-0.0221783	0.206021	0.0771141	-0.00453845	0.0521566	0.0734401	
1.74727	0.0462128	-0.025639	-0.0276773	-0.0660819	-0.0399017	-0.0290718	-0.0509006	-0.0170746	-0.0259857	-0.036269	-0.0483936	-0.0343063	-0.0178444	-0.0470657	-0.0189914	0.221374	0.1031	0.000814259	0.0534876	0.072243	
1.74751	0.0325562	-0.0336542	-0.0317113	-0.0703685	-0.0362854	-0.0273781	-0.0549002	-0.0150299	-0.0282593	-0.0293035	-0.0473302	-0.0306668	-0.00894672	-0.0463333	-0.0158046	0.227933	0.129097	0.00616696	0.0548186	0.071046	
1.74775	0.0188997	-0.0366833	-0.0352474	-0.0752638	-0.0326653	-0.0296974	-0.0586259	-0.0101624	-0.0267334	-0.0191112	-0.0424122	-0.0307873	-0.00157133	-0.0463715	-0.0117741	0.231361	0.14809	0.00988567	0.0561497	0.0735389	
1.748	0.010135	-0.0397124	-0.0387834	-0.0752892	-0.0290489	-0.0320168	-0.0623398	-0.00531006	-0.0204468	-0.00890701	-0.0374821	-0.0309078	0.00128442	-0.0464096	-0.00774368	0.230387	0.156643	0.0136156	0.0574807	0.080249	
1.74824	0.00646609	-0.0331681	-0.0378371	-0.0710533	-0.0254288	-0.0392532	-0.0660655	-0.00946045	-0.00881958	-0.000417396	-0.032564	-0.0353669	-0.00238559	-0.0418243	-0.0124302	0.22134	0.160069	0.0173456	0.0588117	0.084587	
1.74848	0.00279716	-0.0266237	-0.0368908	-0.0619348	-0.0218124	-0.0464783	-0.0697793	-0.0136108	0.00276184	0.00349997	-0.0276338	-0.0398138	-0.00604376	-0.0372238	-0.0171168	0.203499	0.156048	0.0210756	0.0601538	0.0889359	
1.74873	-0.0013431	-0.0301639	-0.0305534	-0.0501404	-0.0195885	-0.0515099	-0.067601	-0.0146179	0.0132751	0.0016425	-0.0257609	-0.0418626	-0.00305822	-0.0329285	-0.0220494	0.18083	0.148193	0.0199262	0.0564713	0.0913849	
1.74897	-0.00547066	-0.0336916	-0.0242036	-0.0383459	-0.0173492	-0.0565453	-0.0654227	-0.015625	0.0237885	-0.000203073	-0.0238758	-0.0392836	-6.08563e-05	-0.0286331	-0.0224712	0.153759	0.135868	0.018788	0.0527888	0.0938339	
1.74921	-0.00929245	-0.0372193	-0.0178537	-0.0262471	-0.0151138	-0.0545082	-0.0612447	-0.0166321	0.0262756	-0.00206055	-0.0220029	-0.0390185	0.0026415	-0.0294418	-0.0192375	0.128614	0.116642	0.0176499	0.0491063	0.096283	
1.74946	-0.0131142	-0.040747	-0.0115038	-0.0141483	-0.0128746	-0.0475388	-0.0524838	-0.0176392	0.0288239	-0.00390612	-0.0201178	-0.0387533	0.00535563	-0.0348663	-0.0115046	0.10348	0.0974236	0.0165117	0.0454239	0.098732	
1.7497	-0.0119422	-0.0390891	-0.00724568	-0.0119923	-0.0147285	-0.0379219	-0.0425921	-0.0192261	0.0270386	-0.00328696	-0.0236583	-0.0356923	0.0086244	-0.0376968	-0.0033969	0.0831963	0.0820198	0.0131987	0.0422738	0.0948553	
1.74994	-0.0058783	-0.0374312	-0.00298753	-0.00983632	-0.0165825	-0.0283012	-0.0326885	-0.020813	0.0252533	0.00191635	-0.0271868	-0.0280035	0.00737354	-0.0405197	0.000211753	0.0629128	0.0666161	0.00989693	0.0391237	0.0909786	
1.75019	0.00609666	-0.0357733	0.000971794	-0.00768036	-0.0181313	-0.0282135	-0.0275582	-0.0223999	0.018692	0.00454777	-0.0307273	-0.0203146	-0.000403076	-0.0436401	0.00213324	0.0514352	0.0512123	0.00659516	0.0359736	0.0873654	
1.75043	0.0229635	-0.0341154	0.00493112	-0.0055117	-0.0196762	-0.0281105	-0.0269868	-0.0239868	0.0121307	0.00717919	-0.0342557	-0.0172415	-0.00816789	-0.0467453	0.00405473	0.0399691	0.03582	0.0032934	0.0328346	0.0837633	
1.75067	0.037945	-0.0330933	-0.000534743	-0.00877103	-0.0185013	-0.0280342	-0.024499	-0.0269165	0.00680542	0.0130017	-0.0393792	-0.01688	-0.0128645	-0.0473251	0.00772196	0.0321607	0.0284882	-0.00301716	0.0291965	0.0792387	
1.75092	0.0529392	-0.0320587	-0.0107692	-0.0120177	-0.0124016	-0.0279579	-0.0219993	-0.0298309	0.00146484	0.018836	-0.0444906	-0.0165064	-0.0175494	-0.0478973	0.0114009	0.0243637	0.0211601	-0.00932771	0.0255584	0.0789312	
1.75116	0.0625319	-0.0214506	-0.0210037	-0.0180163	-0.00768661	-0.0278778	-0.0197853	-0.0327759	-0.00384521	0.0243727	-0.049614	-0.0148915	-0.0177146	-0.0484772	0.00608166	0.0165667	0.0115929	-0.0156382	0.0304388	0.0758122	
1.7514	0.0672327	-0.0108426	-0.0264571	-0.0191324	-0.0054245	-0.0277901	-0.0175713	-0.0356903	-0.00917053	0.0299214	-0.0547254	-0.00863682	-0.017868	-0.049057	0.000762425	0.0087698	0.00651169	-0.0219375	0.0353192	0.0726933	
1.75165	0.0672454	-0.00561965	-0.0277271	-0.0208699	-0.00556183	-0.028019	-0.0181189	-0.0363007	-0.00442505	0.0326957	-0.0592689	-0.00384036	-0.0119913	-0.0496292	-0.00455682	0.000227541	0.00682831	-0.0203148	0.0383362	0.0677294	
1.75189	0.0623662	-0.000396609	-0.0289971	-0.0225946	-0.00570297	-0.0282516	-0.0186664	-0.0368805	0.000366211	0.0309096	-0.0638003	-0.00674474	-0.00610277	-0.050209	-0.00987606	-0.00830324	0.0116158	-0.0186921	0.0413532	0.0557368	
1.75213	0.0599331	0.00482637	-0.0299682	-0.0212757	-0.0059967	-0.0284805	-0.0192139	-0.0374908	0.00511169	0.0240751	-0.0575168	-0.0124451	-0.00645679	-0.0507889	-0.0106962	-0.00802806	0.0141678	-0.0170694	0.0358516	0.0455893	
1.75238	0.0574998	0.0100493	-0.0309394	-0.0248267	-0.00629044	-0.028698	-0.0197615	-0.0380859	0.00990295	0.0172405	-0.0512212	-0.0181454	-0.0113305	-0.0513535	-0.0115164	-0.00775287	0.0167313	-0.0154354	0.0303611	0.0396699	
1.75262	0.0571432	0.0139136	-0.0382231	-0.0289484	-0.0104866	-0.0293922	-0.0234634	-0.0425262	0.00706482	0.00739352	-0.0427626	-0.018989	-0.0165935	-0.0520782	-0.0088333	-0.00473729	0.0177002	-0.0166074	0.0268117	0.039626	
1.75286	0.0567992	0.0177903	-0.0454943	-0.0330574	-0.0146675	-0.0300827	-0.0271535	-0.046936	0.00424194	-0.00244157	-0.034292	-0.0151928	-0.0173134	-0.0527954	-0.00613853	-0.00171024	0.0186653	-0.0177793	0.0232624	0.0437992	
1.75311	0.0564552	0.0216671	-0.0549568	-0.0402229	-0.0185394	-0.025856	-0.0308435	-0.0513763	0.00141907	-0.00743055	-0.0261234	-0.00658807	-0.0120975	-0.0535202	-0.00372496	0.00131683	0.0196342	-0.0189513	0.0239722	0.0458639	
1.75335	0.0561113	0.0255437	-0.0596383	-0.0425057	-0.0224113	-0.0216179	-0.0345336	-0.0558014	-0.00143433	-0.0124076	-0.0256763	0.00202869	-0.00686982	-0.054245	-0.00131138	0.00434388	0.0206108	-0.020112	0.0246821	0.0479285	
1.75359	0.0598439	0.0318139	-0.0566501	-0.0369889	-0.0205078	-0.0195427	-0.0359381	-0.0605164	-0.00933838	-0.0118718	-0.0322981	0.00696976	-0.0084511	-0.0503464	0.00166459	0.00130536	0.0215797	-0.0234475	0.0245046	0.0502567	
1.75383	0.0635765	0.0380839	-0.0456935	-0.0314595	-0.0136948	-0.0174675	-0.0373427	-0.0652313	-0.0172577	-0.00675187	-0.0389079	0.00729516	-0.014552	-0.0464401	0.000141457	-0.0017217	0.0225449	-0.0267831	0.0243272	0.052585	
1.75408	0.0673091	0.044354	-0.036231	-0.0256257	-0.00841522	-0.0175438	-0.0387473	-0.0632629	-0.0250244	-0.0016319	-0.0382796	0.00559591	-0.0223641	-0.0425415	0.00114907	-0.00474875	0.0235138	-0.0301187	0.028409	0.0546496	
1.75432	0.0710418	0.0506241	-0.0315495	-0.0197918	-0.00558853	-0.0225258	-0.0401519	-0.0566406	-0.0327759	-0.00108419	-0.0376391	0.00389665	-0.0301643	-0.0386353	0.00215667	-0.0077758	0.0244904	-0.033443	0.0325019	0.0567252	
1.75456	0.0756279	0.0551615	-0.0316366	-0.0215293	-0.00540924	-0.0302505	-0.0426517	-0.0516357	-0.0388184	-0.002132	-0.0321894	0.00578873	-0.0335038	-0.0368805	0.00332832	-0.0084179	0.0276375	-0.0285523	0.043028	0.0522116	
