	1\nnew_experiment\n	2\nnew_experiment\n	3\nnew_experiment\n	4\nnew_experiment\n	5\nnew_experiment\n	6\nnew_experiment\n	7\nnew_experiment\n	8\nnew_experiment\n	9\nnew_experiment\n	10\nnew_experiment\n	11\nnew_experiment\n	12\nnew_experiment\n	13\nnew_experiment\n	14\nnew_experiment\n	15\nnew_experiment\n	16\nnew_experiment\n	17\nnew_experiment\n	18\nnew_experiment\n	19\nnew_experiment\n	20\nnew_experiment\n	
3.89955	0.0985205	0.201991	-0.0468888	0.135172	0.0639076	0.0335732	0.131244	0.148087	2.03464	10.3452	10.969	3.39297	0.165455	0.253433	0.174013	0.207409	0.192078	0.384586	0.60504	22.9868	
3.89979	0.102087	0.206802	-0.0384845	0.137531	0.0657349	0.040081	0.138636	0.14032	1.80731	9.64161	10.1355	3.21379	0.172146	0.258705	0.163374	0.211296	0.195923	0.371886	0.577577	23.0346	
3.90003	0.106776	0.206017	-0.0277022	0.137455	0.0644302	0.0406456	0.140684	0.133148	1.57303	8.65631	9.02793	2.9459	0.181657	0.266655	0.159484	0.208762	0.192299	0.351602	0.55313	22.2004	
3.90028	0.116356	0.205232	-0.0169074	0.137379	0.0631409	0.0362892	0.142743	0.125961	1.35312	7.53993	7.81825	2.63792	0.19118	0.279228	0.155595	0.206228	0.188686	0.331318	0.528684	20.6773	
3.90052	0.12777	0.204447	-0.00790557	0.137303	0.0682411	0.0347023	0.144802	0.116165	1.16194	6.42736	6.64221	2.32568	0.200987	0.300278	0.151705	0.194888	0.185074	0.311304	0.504238	18.703	
3.90076	0.139184	0.203674	-0.00368477	0.137226	0.0757942	0.0331154	0.146861	0.111008	1.00113	5.4093	5.58064	2.03504	0.210793	0.329041	0.147815	0.183559	0.181461	0.291302	0.479802	16.501	
3.90101	0.146025	0.20573	-0.00186697	0.130289	0.0797081	0.0259933	0.151528	0.11264	0.868164	4.53301	4.66391	1.78774	0.223656	0.36058	0.148658	0.172632	0.176907	0.272551	0.456376	14.2532	
3.90125	0.147987	0.207787	-3.67165e-05	0.123365	0.0795403	0.0188713	0.156206	0.114273	0.759201	3.80608	3.90496	1.58055	0.241061	0.39212	0.149502	0.161705	0.172363	0.258127	0.43295	12.0982	
3.90149	0.144344	0.210143	0.00149472	0.11644	0.0783005	0.0117493	0.160872	0.113571	0.671005	3.22242	3.29487	1.41191	0.261854	0.41259	0.150346	0.155181	0.167805	0.250013	0.418043	10.1344	
3.90173	0.135809	0.212512	0.00302616	0.109516	0.0746078	0.00462723	0.16555	0.117538	0.600357	2.75763	2.8178	1.27723	0.28719	0.425369	0.151189	0.148656	0.163261	0.252008	0.403136	8.42641	
3.90198	0.1287	0.21776	0.0071349	0.094982	0.0703888	0.00652313	0.164883	0.118591	0.542892	2.38715	2.4517	1.17762	0.310815	0.433029	0.146784	0.145159	0.158707	0.261924	0.394972	6.99466	
3.90222	0.126483	0.227794	0.0112561	0.0804483	0.0661812	0.00841904	0.164228	0.119644	0.496628	2.09287	2.16914	1.10579	0.325389	0.432999	0.142378	0.141662	0.15416	0.271841	0.386808	5.82438	
3.90246	0.128038	0.235136	0.0153773	0.0732194	0.061821	0.010006	0.163288	0.123322	0.458755	1.85194	1.95037	1.05247	0.329295	0.4216	0.137973	0.146971	0.149616	0.273734	0.378645	4.88499	
3.90271	0.137745	0.242491	0.0194985	0.0708605	0.0574646	0.0115967	0.162348	0.12233	0.425659	1.65674	1.778	1.01458	0.324138	0.399437	0.133568	0.152291	0.145073	0.275639	0.370492	4.13958	
3.90295	0.152064	0.249197	0.0175935	0.0713805	0.0602379	0.011467	0.157741	0.115723	0.396393	1.49255	1.64534	0.989462	0.313907	0.375099	0.129537	0.161865	0.145073	0.27201	0.357803	3.54181	
3.90319	0.166396	0.255904	0.0156885	0.0767831	0.0630112	0.00642014	0.148576	0.104462	0.371933	1.3558	1.54052	0.973614	0.303676	0.355392	0.125507	0.171451	0.145084	0.268381	0.345114	3.05931	
3.90344	0.178791	0.26261	0.0190627	0.0797507	0.0657845	0.00444794	0.141981	0.0928955	0.351959	1.2381	1.45194	0.964696	0.301941	0.341652	0.121476	0.181025	0.145096	0.264753	0.324173	2.66186	
3.90368	0.186294	0.269329	0.0272179	0.0827184	0.0685616	0.00248718	0.135387	0.0860138	0.336807	1.13564	1.38502	0.965046	0.300218	0.327919	0.117446	0.190611	0.145107	0.261136	0.303243	2.32907	
3.90392	0.187263	0.274639	0.0364688	0.0865864	0.0713348	-0.00296783	0.133827	0.0839539	0.326019	1.05033	1.33897	0.976567	0.303109	0.318993	0.117165	0.198534	0.150154	0.263457	0.282212	2.05004	
3.90417	0.183352	0.279962	0.0457197	0.0904672	0.0741081	-0.00349426	0.13228	0.0819092	0.315262	0.974161	1.3084	1.00353	0.306012	0.310074	0.116884	0.206468	0.155197	0.265778	0.265441	1.81319	
3.90441	0.181887	0.279987	0.0517832	0.094348	0.0768814	0.00273132	0.130732	0.0804291	0.304779	0.907518	1.29715	1.04243	0.317966	0.298546	0.116602	0.214392	0.160709	0.2681	0.255947	1.61324	
3.90465	0.180422	0.275237	0.0498907	0.0982287	0.07967	0.00896835	0.129185	0.0789642	0.294296	0.856116	1.30138	1.09677	0.329932	0.291649	0.116333	0.222326	0.166222	0.270432	0.254982	1.44984	
3.9049	0.182689	0.27252	0.0405651	0.104532	0.0792732	0.0164261	0.128721	0.0774841	0.284409	0.816383	1.32681	1.16252	0.339101	0.288452	0.122496	0.236074	0.174145	0.27654	0.258842	1.31785	
3.90514	0.18497	0.269802	0.0312395	0.110847	0.0788765	0.018959	0.128268	0.080658	0.274521	0.791891	1.37391	1.24371	0.34827	0.285248	0.128659	0.249833	0.189537	0.282648	0.266961	1.20554	
3.90538	0.190002	0.266786	0.0264958	0.117163	0.0784798	0.0144272	0.127816	0.0809174	0.262238	0.779115	1.44266	1.33453	0.359988	0.282333	0.134821	0.263581	0.209221	0.288756	0.273217	1.10552	
3.90563	0.190142	0.263782	0.021752	0.123479	0.078083	0.00990677	0.127364	0.0812073	0.254776	0.770911	1.52688	1.43462	0.37625	0.279434	0.140984	0.27734	0.228901	0.294874	0.279484	1.01394	
3.90587	0.184358	0.257873	0.0214906	0.127043	0.0776863	0.00547409	0.1269	0.0766296	0.253082	0.764517	1.62501	1.53971	0.401184	0.269691	0.149959	0.288703	0.238979	0.295032	0.28991	0.931146	
3.90611	0.178587	0.251977	0.0260102	0.130619	0.0772934	0.00105286	0.126447	0.0673981	0.256195	0.767267	1.74481	1.66023	0.435194	0.259956	0.158934	0.300078	0.2416	0.29519	0.300336	0.856786	
3.90636	0.172511	0.246068	0.0278405	0.136935	0.0768967	-0.00337601	0.125995	0.060791	0.256607	0.784973	1.89437	1.80388	0.481747	0.247894	0.15891	0.306487	0.241985	0.286693	0.310763	0.788049	
3.9066	0.166434	0.240172	0.0296832	0.138381	0.0765114	-0.00779724	0.125543	0.054184	0.257004	0.817919	2.07178	1.99383	0.537375	0.240471	0.158899	0.30557	0.237896	0.278208	0.3212	0.727757	
3.90684	0.161873	0.233391	0.0290731	0.13332	0.0700684	-0.0113564	0.126983	0.0475006	0.253555	0.863415	2.28795	2.24335	0.609973	0.23526	0.156239	0.299676	0.231174	0.266838	0.334655	0.673351	
3.90709	0.157313	0.22661	0.028463	0.12826	0.0636253	-0.0149193	0.128423	0.0408325	0.245316	0.924164	2.56909	2.57001	0.703717	0.234673	0.153591	0.28938	0.224461	0.255467	0.348109	0.627391	
3.90733	0.157644	0.220327	0.0278529	0.1232	0.0574379	-0.0184784	0.129864	0.0318298	0.239746	1.00395	2.94031	2.99654	0.821629	0.240723	0.150931	0.2789	0.208984	0.244097	0.353045	0.586515	
3.90757	0.157988	0.214057	0.0272428	0.118152	0.0512505	-0.0220261	0.131316	0.0274811	0.234207	1.11119	3.43219	3.54957	0.972783	0.246788	0.148284	0.264017	0.193512	0.232738	0.357992	0.554085	
3.90782	0.156383	0.21655	0.0301189	0.113194	0.0476723	-0.0231285	0.132756	0.0318604	0.223541	1.25422	4.06403	4.25416	1.1666	0.248802	0.146186	0.244731	0.17897	0.219204	0.361863	0.527091	
3.90806	0.154777	0.227034	0.032995	0.113105	0.0481834	-0.0242157	0.134196	0.0408783	0.212906	1.4369	4.85983	5.1346	1.40574	0.246201	0.144101	0.221042	0.171886	0.20567	0.365734	0.500108	
3.9083	0.14828	0.23571	0.0358712	0.119712	0.0463905	-0.0253181	0.135637	0.0475769	0.202286	1.65271	5.83118	6.19822	1.7017	0.246475	0.142015	0.200105	0.175987	0.206561	0.365878	0.473652	
3.90855	0.141796	0.239611	0.0387597	0.126332	0.0446167	-0.0264053	0.137089	0.0542755	0.19165	1.89597	6.96649	7.43152	2.04298	0.246765	0.13993	0.186506	0.184563	0.207462	0.357515	0.447196	
3.90879	0.134917	0.237667	0.0402414	0.130911	0.0457382	-0.023819	0.137006	0.0558319	0.187546	2.15793	8.20208	8.7609	2.41706	0.246033	0.140762	0.177517	0.189491	0.208578	0.340311	0.425166	
3.90903	0.128038	0.235722	0.041723	0.130619	0.0468636	-0.0212326	0.136922	0.0573883	0.183456	2.40467	9.38509	10.0317	2.79114	0.249916	0.141605	0.17293	0.194431	0.209693	0.323108	0.403146	
3.90928	0.126254	0.233478	0.0382244	0.123327	0.0479889	-0.0214119	0.137125	0.0589447	0.179337	2.595	10.3067	11.0209	3.11557	0.257851	0.142437	0.175132	0.199654	0.210809	0.313891	0.38955	
3.90952	0.129375	0.231247	0.0299446	0.116047	0.0491142	-0.0166588	0.137339	0.0605164	0.175247	2.69085	10.7798	11.5258	3.34031	0.270409	0.143281	0.177333	0.204872	0.211936	0.304684	0.375966	
3.90976	0.130038	0.22661	0.0234578	0.114538	0.0551491	-0.00956345	0.134684	0.0620728	0.172928	2.672	10.7165	11.4645	3.43155	0.286232	0.1443	0.176508	0.206738	0.211789	0.293692	0.365093	
3.91001	0.125808	0.221985	0.021752	0.113029	0.0611839	-0.00245667	0.136601	0.0636444	0.170624	2.54038	10.1614	10.8757	3.38082	0.302071	0.145331	0.175682	0.208603	0.211643	0.2827	0.354232	
3.91025	0.121884	0.217348	0.0218392	0.11152	0.0672188	0.00494766	0.138517	0.0652008	0.173126	2.31921	9.25714	9.88812	3.21302	0.318184	0.15536	0.174856	0.210464	0.211496	0.271442	0.34337	
3.91049	0.122865	0.212724	0.0219388	0.110023	0.0732651	0.0123634	0.135875	0.0667572	0.175613	2.05233	8.16417	8.6815	2.9697	0.334305	0.165389	0.174031	0.21233	0.211361	0.260195	0.332509	
3.91074	0.122802	0.207438	0.019374	0.116516	0.0795555	0.0156288	0.128007	0.0609436	0.175171	1.77511	7.02826	7.41685	2.68542	0.357437	0.180797	0.174971	0.205898	0.20522	0.242925	0.324327	
3.91098	0.122738	0.202165	0.0168091	0.123022	0.0858459	0.018898	0.12015	0.05513	0.174698	1.51315	5.9635	6.22315	2.39209	0.380562	0.196215	0.175923	0.199467	0.199078	0.221396	0.316146	
3.91122	0.12084	0.196893	0.0142443	0.132268	0.0921364	0.0150909	0.109723	0.0490265	0.169434	1.28356	5.02633	5.17678	2.11046	0.403404	0.211622	0.181266	0.193035	0.192937	0.200399	0.303747	
3.91146	0.11405	0.19162	0.0116794	0.136643	0.098423	0.00637054	0.103867	0.0429382	0.164185	1.09361	4.24076	4.3001	1.86207	0.426247	0.227041	0.186621	0.186604	0.186795	0.183673	0.291348	
3.91171	0.105629	0.189039	0.0133976	0.132192	0.0965309	0.000209808	0.105533	0.0397339	0.162537	0.937179	3.60018	3.59039	1.65218	0.451393	0.231763	0.188111	0.180168	0.175785	0.172436	0.275786	
3.91195	0.0972083	0.186459	0.0151158	0.12774	0.0946388	-0.00595093	0.11177	0.0318909	0.160858	0.814288	3.08645	3.03186	1.48762	0.471924	0.236496	0.189613	0.173737	0.164776	0.169719	0.260225	
3.91219	0.0953102	0.181186	0.016834	0.122984	0.0927467	-0.0124207	0.118293	0.0240479	0.154404	0.712734	2.67749	2.59519	1.35477	0.488121	0.237281	0.182298	0.167305	0.162421	0.170995	0.253976	
3.91244	0.101565	0.1807	0.0185647	0.118228	0.0908546	-0.0188866	0.120246	0.0208588	0.147964	0.626421	2.34588	2.26034	1.24912	0.499695	0.22908	0.174994	0.160873	0.160077	0.172281	0.256161	
3.91268	0.1134	0.186534	0.0235201	0.110213	0.0904999	-0.0206947	0.1199	0.0265656	0.140015	0.549574	2.07675	1.99774	1.16135	0.507133	0.212009	0.16949	0.164787	0.156234	0.176995	0.263047	
3.91292	0.125235	0.19238	0.0284754	0.102211	0.0901413	-0.0224991	0.119567	0.0322876	0.13208	0.481883	1.85402	1.79376	1.08869	0.509949	0.19495	0.163998	0.168705	0.152391	0.181709	0.269933	
3.91317	0.137274	0.198525	0.0334308	0.0993828	0.0897827	-0.0243073	0.118948	0.0382996	0.126221	0.426754	1.66687	1.6349	1.02924	0.506126	0.177317	0.162897	0.172619	0.148549	0.186423	0.273129	
3.91341	0.149312	0.204671	0.0383862	0.104671	0.0894241	-0.0261116	0.118329	0.0443115	0.125137	0.380782	1.50757	1.50999	0.984903	0.502296	0.159695	0.161808	0.176533	0.144706	0.191148	0.276324	
3.91365	0.154421	0.206827	0.0430428	0.112395	0.0890656	-0.0279198	0.121805	0.0503235	0.126495	0.343751	1.37455	1.41823	0.955661	0.499626	0.145249	0.160432	0.190891	0.147354	0.194798	0.274776	
3.9139	0.154637	0.208984	0.0476993	0.120118	0.088707	-0.0297241	0.125281	0.0563507	0.127838	0.315877	1.2632	1.34808	0.947577	0.501572	0.130814	0.159068	0.205246	0.150002	0.198447	0.273227	
3.91414	0.146191	0.21114	0.0523559	0.121348	0.0883522	-0.0315285	0.1259	0.0620575	0.122864	0.293528	1.16769	1.29681	0.959874	0.510452	0.116368	0.157692	0.219601	0.161305	0.202096	0.271679	
3.91438	0.137745	0.213297	0.0570249	0.117709	0.0879936	-0.0333366	0.13109	0.0677948	0.113129	0.280323	1.08766	1.26715	0.987286	0.519333	0.101933	0.156327	0.233959	0.172619	0.205756	0.27013	
3.91463	0.129987	0.215578	0.0647444	0.11587	0.0867271	-0.0322456	0.137541	0.0693512	0.106873	0.27031	1.02274	1.2581	1.02008	0.5354	0.0967548	0.157508	0.248024	0.183629	0.210648	0.276237	
3.91487	0.122241	0.217872	0.0724638	0.114043	0.0854721	-0.0311584	0.139434	0.0662842	0.105362	0.260296	0.973292	1.26449	1.06195	0.556084	0.0915879	0.158701	0.262085	0.194638	0.215539	0.282354	
3.91511	0.119375	0.222858	0.0751034	0.111913	0.0842094	-0.0300713	0.143898	0.0658112	0.107773	0.250854	0.933126	1.2836	1.1106	0.574463	0.0864092	0.168688	0.27615	0.205648	0.211912	0.288987	
3.91536	0.116521	0.223057	0.0777429	0.109782	0.0829544	-0.0289803	0.148361	0.0653534	0.114975	0.241411	0.902241	1.31814	1.16833	0.592834	0.0812423	0.178686	0.290215	0.216658	0.208296	0.287197	
3.9156	0.114266	0.218769	0.0800837	0.112116	0.0816879	-0.0264587	0.145207	0.0645905	0.121292	0.23978	0.881408	1.36656	1.23927	0.6166	0.0813126	0.193535	0.289738	0.213063	0.201652	0.281442	
3.91584	0.112024	0.214481	0.0776433	0.114449	0.0804367	-0.0239334	0.137482	0.0638428	0.127594	0.238149	0.869856	1.43041	1.32532	0.644989	0.0813946	0.208395	0.289261	0.209468	0.195008	0.275698	
3.91609	0.109769	0.209894	0.0694259	0.116783	0.0791702	-0.0312462	0.132328	0.063385	0.129089	0.236518	0.864491	1.51007	1.42117	0.672028	0.0814649	0.214437	0.288315	0.205873	0.188364	0.277851	
3.91633	0.107527	0.205307	0.0564398	0.119116	0.077919	-0.0385628	0.127173	0.0629272	0.13063	0.234898	0.868406	1.61133	1.5261	0.699066	0.081547	0.220492	0.287373	0.20229	0.181731	0.280014	
3.91657	0.107362	0.207339	0.0408515	0.119611	0.0763474	-0.0415192	0.125674	0.0593567	0.125595	0.225694	0.876804	1.73181	1.64797	0.742378	0.0839605	0.2197	0.287735	0.196982	0.172714	0.291392	
3.91682	0.107209	0.209383	0.0252631	0.120118	0.0747871	-0.0444794	0.124186	0.0604401	0.115753	0.21649	0.894495	1.88006	1.79703	0.80571	0.0863858	0.218921	0.280636	0.191675	0.163696	0.30278	
3.91706	0.104291	0.211427	0.0119658	0.113929	0.0732155	-0.0474396	0.120412	0.0589142	0.108643	0.207286	0.921852	2.06534	1.98687	0.886848	0.0887994	0.213727	0.259838	0.186367	0.154678	0.314158	
3.9173	0.106279	0.213471	0.00344948	0.10287	0.0716553	-0.050396	0.12121	0.0573883	0.101532	0.198082	0.964677	2.30924	2.23412	0.991096	0.0912247	0.208544	0.239037	0.181059	0.145672	0.325546	
3.91755	0.110903	0.211228	0.00588983	0.0972902	0.0700798	-0.0465927	0.132863	0.0561523	0.0895844	0.180496	1.02877	2.64183	2.55688	1.12115	0.0936383	0.201882	0.223366	0.183685	0.133637	0.336924	
3.91779	0.11554	0.208984	0.0162986	0.09658	0.0685234	-0.0427895	0.149087	0.0549164	0.077652	0.162909	1.11451	3.08858	2.97934	1.28354	0.0960636	0.195232	0.207691	0.186311	0.121603	0.348312	
3.91803	0.12047	0.20674	0.0222252	0.0928261	0.0669479	-0.0389862	0.162741	0.0536804	0.0662537	0.145323	1.22501	3.67184	3.52452	1.48097	0.0984771	0.18857	0.19202	0.188936	0.104776	0.35969	
3.91828	0.125413	0.204496	0.0281642	0.0890722	0.0653915	-0.0351791	0.176394	0.0524445	0.0548401	0.127748	1.36953	4.41245	4.22378	1.71691	0.100902	0.18192	0.176346	0.191573	0.0964796	0.371078	
3.91852	0.135133	0.202477	0.0293719	0.0896809	0.0696602	-0.0311203	0.180929	0.0488739	0.0481567	0.119175	1.55221	5.328	5.09545	1.99467	0.103445	0.173584	0.170776	0.201163	0.0951707	0.373725	
3.91876	0.144866	0.200458	0.0257985	0.0902897	0.0739441	-0.0270615	0.180893	0.0453033	0.049469	0.110602	1.77512	6.41941	6.14538	2.31401	0.105999	0.165259	0.165207	0.210764	0.0938619	0.376372	
3.91901	0.152446	0.196344	0.0249145	0.0908984	0.0782242	-0.0229988	0.183429	0.0420227	0.0558929	0.102029	2.02846	7.65157	7.34371	2.66032	0.109116	0.161338	0.159637	0.220354	0.0930855	0.370584	
3.91925	0.155147	0.187444	0.0240305	0.0915198	0.0825081	-0.01894	0.185964	0.0387573	0.0622864	0.0934565	2.28646	8.93619	8.61756	3.00201	0.112232	0.157416	0.154068	0.229955	0.092309	0.364808	
3.91949	0.149885	0.175751	0.0249394	0.0961869	0.0818825	-0.0186691	0.182881	0.0314026	0.0664978	0.0917419	2.50568	10.0959	9.81362	3.29016	0.114599	0.156969	0.148499	0.234586	0.0965018	0.351464	
3.91974	0.144637	0.164059	0.0258483	0.100854	0.0812569	-0.0184021	0.179798	0.028717	0.0707245	0.0900273	2.64139	10.9131	10.7287	3.46587	0.125964	0.156534	0.142929	0.239229	0.100694	0.338121	
3.91998	0.147732	0.157652	0.0294466	0.105521	0.0806274	-0.0209007	0.176715	0.0345612	0.0701141	0.0883127	2.66544	11.2266	11.1911	3.49295	0.147264	0.160501	0.13736	0.239263	0.104887	0.316343	
3.92022	0.155733	0.156031	0.0282638	0.110201	0.0800018	-0.0184784	0.173644	0.0481415	0.0695648	0.08661	2.57504	10.988	11.1248	3.36755	0.168565	0.171806	0.13179	0.232096	0.10908	0.294577	
3.92047	0.168154	0.161242	0.0201086	0.114563	0.0818176	-0.0153923	0.169752	0.0655975	0.0738678	0.089039	2.38985	10.2743	10.5853	3.12334	0.18751	0.190026	0.126869	0.224286	0.106484	0.272799	
3.92071	0.180587	0.171239	0.0119533	0.118926	0.0836449	-0.0123062	0.165859	0.0830688	0.0781555	0.0914681	2.14589	9.24288	9.69848	2.80366	0.206467	0.203854	0.121952	0.216488	0.103889	0.251022	
3.92095	0.193314	0.178544	0.00379811	0.123289	0.0854721	-0.00891113	0.161967	0.089859	0.0824738	0.0938971	1.87872	8.06904	8.61188	2.45298	0.225424	0.211812	0.117035	0.208228	0.101293	0.232934	
3.92119	0.206053	0.185848	-0.00435711	0.127664	0.0873032	-0.00551605	0.158074	0.088913	0.086792	0.0963261	1.62084	6.89985	7.45579	2.10693	0.244381	0.219769	0.112118	0.19998	0.0986979	0.223292	
3.92144	0.210525	0.188167	-6.16163e-05	0.132027	0.0913277	-0.0111389	0.157991	0.0818481	0.0883942	0.0903726	1.38693	5.83275	6.32877	1.7988	0.26915	0.229825	0.117641	0.196227	0.0925531	0.220052	
3.92168	0.215009	0.185699	0.00901496	0.136389	0.095356	-0.0167618	0.157908	0.0747986	0.0900421	0.0844192	1.19324	4.91066	5.3075	1.54458	0.293918	0.239892	0.123165	0.192486	0.0864082	0.216812	
3.92192	0.21948	0.183231	0.0151034	0.140448	0.0966225	-0.0223846	0.157825	0.067276	0.0916443	0.0784657	1.03705	4.14986	4.43652	1.34485	0.322811	0.249317	0.128689	0.188733	0.0802633	0.2141	
3.92217	0.223965	0.185549	0.0211918	0.144519	0.0937958	-0.0280075	0.157753	0.0597382	0.0932617	0.0725242	0.914892	3.53407	3.71961	1.1898	0.342705	0.258742	0.134212	0.184992	0.0741184	0.211398	
3.92241	0.222844	0.194038	0.0254126	0.145825	0.0876732	-0.0270615	0.161443	0.051178	0.0935822	0.065392	0.815335	3.04381	3.15021	1.07217	0.353707	0.262331	0.140934	0.18693	0.0754162	0.205522	
3.92265	0.221723	0.202539	0.0248647	0.142261	0.0790939	-0.0261116	0.165133	0.0426025	0.0938873	0.0582716	0.737431	2.65535	2.70469	0.983803	0.349723	0.255647	0.147659	0.188869	0.0767139	0.199658	
3.9229	0.223353	0.211028	0.0270063	0.141437	0.0669861	-0.0254707	0.168823	0.0340424	0.0938873	0.0511394	0.673062	2.34827	2.36151	0.917587	0.33318	0.242541	0.153915	0.190807	0.0780117	0.198011	
3.92314	0.220092	0.21953	0.0291478	0.140625	0.0548935	-0.0248299	0.172513	0.0254822	0.0939331	0.0440191	0.617972	2.09364	2.09384	0.871399	0.316636	0.225044	0.160175	0.192745	0.0793094	0.196363	
3.92338	0.212244	0.228916	0.0314761	0.140105	0.0466232	-0.0214233	0.170871	0.0246735	0.0942383	0.0422212	0.574483	1.87988	1.8881	0.842148	0.299905	0.210562	0.167549	0.201174	0.0827368	0.199274	
3.92363	0.204397	0.233528	0.0338168	0.139585	0.0424538	-0.022934	0.169228	0.0238647	0.0897675	0.0404351	0.546461	1.69389	1.72164	0.826759	0.292173	0.19608	0.167469	0.209603	0.0861642	0.202195	
3.92387	0.196244	0.236034	0.0361575	0.139573	0.0418549	-0.0213737	0.167585	0.0230408	0.0879974	0.0386491	0.526753	1.53374	1.58728	0.820992	0.295313	0.185726	0.156479	0.218032	0.0895915	0.21355	
3.92411	0.188091	0.238552	0.0384983	0.139573	0.0453568	-0.0198097	0.165954	0.0222473	0.0861969	0.0368631	0.516324	1.40137	1.4801	0.826019	0.307451	0.175384	0.141018	0.226461	0.0930189	0.224906	
3.92436	0.187046	0.238938	0.0403285	0.142452	0.0500755	-0.0153275	0.157503	0.0232849	0.0849762	0.0305405	0.508651	1.29082	1.39657	0.841049	0.324967	0.165626	0.128536	0.236513	0.110245	0.238403	
3.9246	0.186001	0.239337	0.0421712	0.153447	0.0547905	-0.00592422	0.149052	0.0243073	0.0837555	0.0242299	0.500978	1.20187	1.33419	0.866867	0.342494	0.155869	0.120533	0.246565	0.12747	0.251911	
3.92484	0.184957	0.231746	0.0516836	0.169312	0.0597649	0.000400543	0.140886	0.0227203	0.0825043	0.0179073	0.489825	1.13104	1.29636	0.909424	0.360585	0.154917	0.116627	0.256617	0.144696	0.261202	
3.92509	0.183912	0.224167	0.0611959	0.18519	0.0647507	0.00672913	0.13272	0.0257874	0.0812836	0.0115966	0.469391	1.08181	1.27967	0.962784	0.378675	0.153977	0.117199	0.266669	0.161921	0.270493	
3.92533	0.181645	0.219567	0.0678073	0.19994	0.0702362	0.00998306	0.132839	0.0259399	0.0752563	0.0108941	0.440838	1.04772	1.28185	1.0246	0.405763	0.150548	0.12756	0.285645	0.170806	0.275819	
3.92557	0.179377	0.21498	0.06965	0.209819	0.0757332	0.00831604	0.137529	0.0260925	0.0692139	0.0102035	0.412284	1.02288	1.3052	1.09412	0.432851	0.14712	0.145374	0.304622	0.179691	0.281157	
3.92582	0.177109	0.21038	0.0662136	0.215438	0.0812149	9.53674e-05	0.139648	0.0294495	0.0635071	0.00951295	0.392721	1.0073	1.34629	1.17162	0.463876	0.143691	0.159275	0.319001	0.188575	0.285967	
3.92606	0.174842	0.205793	0.0627772	0.216199	0.0867157	-0.00812912	0.141779	0.0281677	0.057785	0.00882234	0.373157	0.996355	1.40852	1.25684	0.5039	0.140275	0.17318	0.326168	0.19746	0.290777	
3.9263	0.17009	0.207488	0.0603119	0.209667	0.0919189	-0.0143013	0.146469	0.0279388	0.059082	0.0102869	0.362886	0.990341	1.48664	1.35232	0.552605	0.138142	0.182873	0.32441	0.200832	0.282211	
3.92655	0.165338	0.209183	0.0578591	0.203136	0.0971336	-0.0122643	0.151159	0.0323792	0.0652313	0.0117514	0.357267	0.988956	1.57987	1.45704	0.60131	0.136009	0.192581	0.322663	0.204203	0.26521	
3.92679	0.160586	0.210879	0.0553939	0.1963	0.102337	-0.00532532	0.149278	0.033905	0.0699768	0.0175025	0.351346	0.996054	1.68102	1.58206	0.658825	0.133877	0.206749	0.311812	0.199057	0.24452	
3.92703	0.155847	0.212586	0.0529411	0.189464	0.107552	0.00163269	0.142838	0.0354309	0.0723724	0.0232654	0.340797	1.01242	1.79729	1.72867	0.73135	0.131744	0.211983	0.30096	0.19391	0.22383	
3.92728	0.156395	0.218271	0.0523684	0.176947	0.112755	0.00160599	0.131054	0.0372467	0.0739594	0.0252062	0.323179	1.03311	1.94112	1.91145	0.824671	0.130712	0.204895	0.291359	0.180068	0.206917	
